OrderId [number],Type [string],Chips [bool],Drink [bool],Value [€], Timestamp [s]
1486 , veggy , 1 , 1 , 10.500000 , 77431.133139
1486 , chicken , 1 , 0 , 9.000000 , 77431.133139
1486 , chicken , 1 , 1 , 11.500000 , 77431.133139
1487 , veggy , 1 , 1 , 10.500000 , 77779.953332
1487 , chicken , 1 , 0 , 9.000000 , 77779.953332
1487 , meat , 1 , 1 , 12.500000 , 77779.953332
1487 , veggy , 0 , 1 , 7.500000 , 77779.953332
1488 , veggy , 1 , 1 , 10.500000 , 77812.945205
1488 , veggy , 1 , 1 , 10.500000 , 77812.945205
1489 , chicken , 1 , 1 , 11.500000 , 77981.176413
1489 , chicken , 1 , 1 , 11.500000 , 77981.176413
1489 , meat , 1 , 1 , 12.500000 , 77981.176413
1490 , meat , 1 , 1 , 12.500000 , 78026.509149
1491 , meat , 1 , 1 , 12.500000 , 78093.293193
1491 , veggy , 1 , 1 , 10.500000 , 78093.293193
1491 , meat , 0 , 1 , 9.500000 , 78093.293193
1492 , meat , 1 , 0 , 10.000000 , 78124.387110
1493 , veggy , 1 , 1 , 10.500000 , 78215.418377
1493 , meat , 1 , 1 , 12.500000 , 78215.418377
1493 , meat , 1 , 0 , 10.000000 , 78215.418377
1493 , meat , 1 , 1 , 12.500000 , 78215.418377
1495 , chicken , 0 , 1 , 8.500000 , 78230.535747
1495 , chicken , 1 , 1 , 11.500000 , 78230.535747
1495 , chicken , 1 , 1 , 11.500000 , 78230.535747
1495 , chicken , 1 , 1 , 11.500000 , 78230.535747
1494 , veggy , 1 , 0 , 8.000000 , 78300.931202
1494 , veggy , 1 , 0 , 8.000000 , 78300.931202
1494 , veggy , 1 , 0 , 8.000000 , 78300.931202
1494 , veggy , 1 , 1 , 10.500000 , 78300.931202
1496 , meat , 1 , 1 , 12.500000 , 78336.895377
1497 , veggy , 0 , 1 , 7.500000 , 78438.902995
1497 , meat , 0 , 1 , 9.500000 , 78438.902995
1497 , chicken , 0 , 1 , 8.500000 , 78438.902995
1497 , meat , 1 , 1 , 12.500000 , 78438.902995
1497 , chicken , 1 , 1 , 11.500000 , 78438.902995
1498 , meat , 1 , 1 , 12.500000 , 78507.305148
1498 , veggy , 0 , 1 , 7.500000 , 78507.305148
1499 , veggy , 1 , 1 , 10.500000 , 78810.838944
1499 , meat , 1 , 0 , 10.000000 , 78810.838944
1499 , chicken , 1 , 1 , 11.500000 , 78810.838944
1499 , veggy , 1 , 1 , 10.500000 , 78810.838944
1499 , veggy , 1 , 1 , 10.500000 , 78810.838944
1500 , veggy , 1 , 1 , 10.500000 , 78971.662452
1500 , chicken , 1 , 1 , 11.500000 , 78971.662452
1500 , veggy , 1 , 0 , 8.000000 , 78971.662452
1500 , veggy , 1 , 0 , 8.000000 , 78971.662452
1500 , chicken , 1 , 1 , 11.500000 , 78971.662452
1501 , chicken , 1 , 0 , 9.000000 , 79021.923347
1501 , veggy , 1 , 1 , 10.500000 , 79021.923347
1501 , meat , 1 , 1 , 12.500000 , 79021.923347
1501 , chicken , 1 , 1 , 11.500000 , 79021.923347
1502 , veggy , 1 , 1 , 10.500000 , 79554.264417
1502 , veggy , 1 , 1 , 10.500000 , 79554.264417
1502 , meat , 1 , 1 , 12.500000 , 79554.264417
1502 , meat , 0 , 1 , 9.500000 , 79554.264417
1503 , meat , 0 , 1 , 9.500000 , 79909.013492
1503 , meat , 1 , 1 , 12.500000 , 79909.013492
1504 , chicken , 0 , 1 , 8.500000 , 80166.652046
1504 , veggy , 1 , 1 , 10.500000 , 80166.652046
1504 , veggy , 1 , 1 , 10.500000 , 80166.652046
1505 , meat , 1 , 1 , 12.500000 , 80188.530509
1506 , chicken , 1 , 1 , 11.500000 , 80347.268936
1506 , chicken , 1 , 1 , 11.500000 , 80347.268936
1506 , chicken , 0 , 1 , 8.500000 , 80347.268936
1507 , chicken , 0 , 1 , 8.500000 , 80686.730405
1508 , meat , 0 , 1 , 9.500000 , 80836.132543
1509 , veggy , 1 , 1 , 10.500000 , 81789.009313
1509 , meat , 0 , 1 , 9.500000 , 81789.009313
1509 , veggy , 1 , 1 , 10.500000 , 81789.009313
1509 , chicken , 1 , 1 , 11.500000 , 81789.009313
1510 , veggy , 1 , 1 , 10.500000 , 81888.161329
1510 , chicken , 1 , 1 , 11.500000 , 81888.161329
1510 , chicken , 0 , 1 , 8.500000 , 81888.161329
1510 , chicken , 0 , 1 , 8.500000 , 81888.161329
1510 , chicken , 1 , 1 , 11.500000 , 81888.161329
1511 , meat , 0 , 1 , 9.500000 , 82042.985863
1511 , meat , 1 , 1 , 12.500000 , 82042.985863
1512 , chicken , 1 , 1 , 11.500000 , 82152.822095
1512 , veggy , 1 , 1 , 10.500000 , 82152.822095
1512 , chicken , 1 , 1 , 11.500000 , 82152.822095
1512 , veggy , 1 , 1 , 10.500000 , 82152.822095
1512 , chicken , 1 , 1 , 11.500000 , 82152.822095
1513 , veggy , 0 , 1 , 7.500000 , 82287.262231
1515 , chicken , 1 , 1 , 11.500000 , 82442.914748
1514 , meat , 1 , 1 , 12.500000 , 82472.985711
1514 , chicken , 0 , 1 , 8.500000 , 82472.985711
1514 , meat , 1 , 0 , 10.000000 , 82472.985711
1514 , chicken , 1 , 1 , 11.500000 , 82472.985711
1516 , meat , 1 , 1 , 12.500000 , 82870.340126
1516 , meat , 0 , 0 , 7.000000 , 82870.340126
1516 , meat , 1 , 1 , 12.500000 , 82870.340126
1516 , meat , 0 , 1 , 9.500000 , 82870.340126
1516 , chicken , 1 , 1 , 11.500000 , 82870.340126
1517 , veggy , 0 , 1 , 7.500000 , 82990.881131
1517 , veggy , 1 , 1 , 10.500000 , 82990.881131
1517 , veggy , 1 , 1 , 10.500000 , 82990.881131
1517 , veggy , 1 , 1 , 10.500000 , 82990.881131
1517 , veggy , 0 , 1 , 7.500000 , 82990.881131
1518 , chicken , 1 , 0 , 9.000000 , 83215.543624
1518 , chicken , 1 , 1 , 11.500000 , 83215.543624
1518 , chicken , 1 , 0 , 9.000000 , 83215.543624
1519 , chicken , 1 , 1 , 11.500000 , 83316.883781
1519 , meat , 0 , 1 , 9.500000 , 83316.883781
1520 , chicken , 1 , 1 , 11.500000 , 83495.868128
1520 , meat , 1 , 1 , 12.500000 , 83495.868128
1521 , chicken , 1 , 1 , 11.500000 , 83600.159894
1521 , meat , 1 , 0 , 10.000000 , 83600.159894
1521 , meat , 1 , 1 , 12.500000 , 83600.159894
1521 , meat , 1 , 1 , 12.500000 , 83600.159894
1522 , meat , 1 , 1 , 12.500000 , 83742.853346
1522 , meat , 1 , 1 , 12.500000 , 83742.853346
1523 , meat , 0 , 1 , 9.500000 , 83952.940488
1523 , chicken , 0 , 1 , 8.500000 , 83952.940488
1523 , veggy , 0 , 1 , 7.500000 , 83952.940488
1524 , veggy , 1 , 1 , 10.500000 , 84317.314659
1524 , veggy , 1 , 1 , 10.500000 , 84317.314659
1524 , meat , 1 , 1 , 12.500000 , 84317.314659
1525 , veggy , 1 , 1 , 10.500000 , 84856.335894
1525 , meat , 1 , 1 , 12.500000 , 84856.335894
1527 , meat , 0 , 1 , 9.500000 , 85115.259091
1526 , chicken , 1 , 1 , 11.500000 , 85149.587687
1526 , chicken , 1 , 1 , 11.500000 , 85149.587687
1526 , veggy , 0 , 1 , 7.500000 , 85149.587687
1526 , chicken , 0 , 1 , 8.500000 , 85149.587687
1528 , veggy , 1 , 1 , 10.500000 , 86050.216763
1528 , chicken , 1 , 1 , 11.500000 , 86050.216763
1528 , chicken , 1 , 1 , 11.500000 , 86050.216763
1528 , chicken , 1 , 1 , 11.500000 , 86050.216763
1528 , chicken , 1 , 1 , 11.500000 , 86050.216763
1529 , chicken , 1 , 1 , 11.500000 , 86130.124363
1529 , meat , 1 , 0 , 10.000000 , 86130.124363
1529 , chicken , 1 , 1 , 11.500000 , 86130.124363
